count_sensitive_files,has_high_sensitivity,max_file_confidence,avg_sensitivity_score,num_open_ports,has_web_port,num_high_ports,is_admin,interesting_env_keys,last_action,action_label
0,0,0.0376,0.0376,0,0,0,0,1,SIM_SCAN_PORT,SIM_READ_ENV
2,1,0.9542,0.6011,1,0,1,0,0,SIM_READ_ENV,SIM_READ_FILE
1,1,0.9498,0.3806,2,1,2,0,1,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0237,0.0237,0,0,0,1,2,SIM_SCAN_PORT,SIM_LIST_PROCESSES
2,0,0.8245,0.8362,5,0,4,1,0,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.025,0.025,3,0,2,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.1672,0.1672,2,1,2,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.1216,0.1216,0,0,0,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.0361,0.0361,6,0,5,0,1,SIM_NO_OP,SIM_SCAN_PORT
6,1,0.9883,0.7731,5,0,4,0,0,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.075,0.075,1,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
3,1,0.9652,0.9511,2,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.0593,0.0593,0,0,0,0,1,SIM_NO_OP,SIM_READ_ENV
2,0,0.8764,0.6098,3,1,3,0,0,SIM_NO_OP,SIM_SCAN_PORT
0,0,0.1987,0.1987,0,0,0,0,0,SIM_READ_ENV,SIM_NO_OP
3,0,0.8603,0.888,1,0,1,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0628,0.0628,1,1,1,1,1,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.1485,0.1485,2,0,2,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0552,0.0552,1,0,0,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.0159,0.0159,5,0,1,1,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.0347,0.0347,3,0,3,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
4,1,0.9727,0.667,3,1,3,0,2,SIM_READ_FILE,SIM_READ_FILE
0,0,0.0136,0.0136,1,1,0,0,1,SIM_LIST_PROCESSES,SIM_SCAN_PORT
2,0,0.7277,0.8162,1,0,1,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_ENV
1,0,0.8016,0.7065,3,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
0,0,0.1984,0.1984,3,0,2,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.0404,0.0404,2,1,0,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0069,0.0069,6,0,6,0,0,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0658,0.0658,0,1,0,0,1,SIM_LIST_PROCESSES,SIM_SCAN_PORT
2,1,0.9625,0.8773,2,1,1,1,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.0791,0.0791,1,0,0,0,1,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0049,0.0049,1,0,1,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
1,1,0.992,0.6027,2,0,1,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.055,0.055,2,0,1,1,0,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.0542,0.0542,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.1737,0.1737,3,0,1,0,1,SIM_READ_FILE,SIM_NO_OP
0,0,0.1179,0.1179,2,1,2,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.0638,0.0638,1,0,1,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0912,0.0912,1,1,1,0,1,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0544,0.0544,4,0,3,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.0082,0.0082,5,0,5,0,1,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.1607,0.1607,3,0,3,0,2,SIM_NO_OP,SIM_READ_ENV
0,0,0.0132,0.0132,3,0,1,0,1,SIM_READ_FILE,SIM_READ_ENV
0,0,0.2042,0.2042,1,1,1,0,2,SIM_READ_FILE,SIM_NO_OP
6,0,0.831,0.9246,1,1,1,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.1673,0.1673,1,0,1,1,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
1,0,0.8724,0.7671,3,0,3,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0592,0.0592,1,0,1,1,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.1878,0.1878,2,0,2,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0694,0.0694,0,0,0,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0137,0.0137,2,0,2,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
1,1,0.9035,0.8744,1,1,1,0,0,SIM_READ_ENV,SIM_READ_FILE
1,0,0.8979,0.8629,1,0,1,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.106,0.106,3,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.0125,0.0125,5,1,5,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.1773,0.1773,2,0,2,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0147,0.0147,1,0,1,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
1,1,0.9121,0.2882,1,0,1,0,2,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0039,0.0039,3,0,2,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.2431,0.2431,2,0,2,0,1,SIM_NO_OP,SIM_NO_OP
2,0,0.7659,0.9087,4,0,2,0,0,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.0492,0.0492,3,0,3,0,0,SIM_READ_ENV,SIM_SCAN_PORT
1,0,0.7981,0.8581,2,1,2,1,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
5,1,0.9851,0.9597,4,1,2,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.1052,0.1052,1,1,1,0,1,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.0006,0.0006,0,0,0,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.088,0.088,2,1,2,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.0065,0.0065,1,0,1,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.0065,0.0065,2,0,1,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
1,0,0.7915,0.7939,1,0,1,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.114,0.114,4,0,4,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.2908,0.2908,2,1,1,0,1,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.0376,0.0376,1,0,1,1,2,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
3,1,0.9643,0.7667,1,0,1,0,0,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0051,0.0051,2,0,2,1,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.0161,0.0161,1,1,1,0,0,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.1491,0.1491,2,0,2,0,1,SIM_READ_FILE,SIM_READ_ENV
0,0,0.0347,0.0347,0,0,0,1,2,SIM_SCAN_PORT,SIM_LIST_PROCESSES
3,1,0.9214,0.6288,1,1,1,0,0,SIM_NO_OP,SIM_READ_FILE
0,0,0.0261,0.0261,1,0,1,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.0358,0.0358,2,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.0116,0.0116,1,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.0007,0.0007,2,0,2,0,1,SIM_READ_FILE,SIM_READ_ENV
0,0,0.1067,0.1067,6,0,6,0,2,SIM_READ_FILE,SIM_SCAN_PORT
18,0,0.7702,0.6959,1,0,1,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0014,0.0014,2,0,2,1,0,SIM_NO_OP,SIM_NO_OP
4,1,0.9745,0.7493,0,0,0,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.0337,0.0337,1,0,0,0,2,SIM_NO_OP,SIM_READ_ENV
0,0,0.1039,0.1039,2,1,2,0,2,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.174,0.174,2,0,2,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.0996,0.0996,2,0,2,0,1,SIM_NO_OP,SIM_READ_ENV
2,1,0.9934,0.5542,1,0,0,0,0,SIM_LIST_PROCESSES,SIM_READ_FILE
1,1,0.9994,0.8643,2,1,2,0,2,SIM_READ_FILE,SIM_READ_FILE
0,0,0.0835,0.0835,0,0,0,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.1808,0.1808,4,0,3,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0829,0.0829,6,0,5,0,2,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.1331,0.1331,3,1,2,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.0146,0.0146,2,0,2,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.0461,0.0461,3,0,3,0,2,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0803,0.0803,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.2039,0.2039,4,1,4,0,2,SIM_LIST_PROCESSES,SIM_SCAN_PORT
2,1,0.9632,0.6822,2,0,2,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.1915,0.1915,2,0,2,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.0117,0.0117,1,0,1,0,1,SIM_READ_FILE,SIM_READ_ENV
1,1,0.9252,0.8202,1,0,1,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.024,0.024,0,0,0,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
2,1,0.9808,0.8228,3,0,2,0,1,SIM_READ_FILE,SIM_READ_FILE
2,1,0.9242,0.5607,2,0,1,1,1,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0675,0.0675,0,0,0,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
3,1,0.9368,0.7659,1,0,1,0,2,SIM_SCAN_PORT,SIM_NO_OP
1,1,0.9289,0.7386,2,0,2,0,2,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0204,0.0204,4,1,3,0,0,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.026,0.026,4,1,4,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.1579,0.1579,3,0,3,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.1521,0.1521,0,1,0,0,0,SIM_NO_OP,SIM_SCAN_PORT
1,0,0.8093,0.6614,2,0,2,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.2547,0.2547,5,1,3,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
1,1,0.9565,0.7963,2,0,2,0,1,SIM_READ_FILE,SIM_READ_FILE
0,0,0.2197,0.2197,4,0,2,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0678,0.0678,2,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_ENV
0,0,0.0501,0.0501,2,0,2,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.3921,0.3921,1,0,1,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0003,0.0003,1,0,1,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0134,0.0134,1,0,1,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
9,0,0.7253,0.6362,2,0,2,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.0882,0.0882,3,0,2,0,3,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0331,0.0331,4,1,3,0,1,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.0798,0.0798,2,1,2,0,0,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.0161,0.0161,3,0,3,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
1,0,0.8474,0.815,0,0,0,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.1467,0.1467,1,0,1,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0206,0.0206,1,1,1,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.1664,0.1664,1,0,1,1,2,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.2209,0.2209,3,0,3,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.118,0.118,2,1,2,0,2,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0563,0.0563,0,0,0,0,0,SIM_SCAN_PORT,SIM_NO_OP
1,0,0.6809,0.7192,2,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0205,0.0205,2,0,2,0,1,SIM_READ_ENV,SIM_READ_ENV
1,0,0.7886,0.8274,2,1,2,0,2,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.2775,0.2775,3,1,3,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.002,0.002,2,0,1,0,2,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0951,0.0951,0,0,0,0,1,SIM_READ_FILE,SIM_READ_ENV
0,0,0.0147,0.0147,1,1,1,0,0,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.0155,0.0155,2,1,2,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.1344,0.1344,2,0,2,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0237,0.0237,2,1,1,0,0,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.0257,0.0257,0,1,0,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.0401,0.0401,1,0,0,0,2,SIM_LIST_PROCESSES,SIM_READ_ENV
1,1,0.9503,0.6617,0,0,0,1,1,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
1,0,0.7625,0.6224,2,1,1,0,0,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.0839,0.0839,2,0,2,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.1015,0.1015,2,0,1,0,0,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.1533,0.1533,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0126,0.0126,2,0,1,1,3,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0246,0.0246,2,0,2,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.2558,0.2558,1,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
3,1,0.9405,0.7334,2,0,2,0,0,SIM_LIST_PROCESSES,SIM_READ_FILE
2,1,0.9763,0.839,2,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0036,0.0036,1,0,1,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.2308,0.2308,2,1,0,0,3,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.046,0.046,1,0,1,1,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.1492,0.1492,0,0,0,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
1,0,0.6239,0.5383,1,0,1,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
2,0,0.7897,0.5739,2,1,2,0,0,SIM_NO_OP,SIM_SCAN_PORT
0,0,0.0198,0.0198,2,1,2,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.1178,0.1178,2,1,2,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.038,0.038,1,0,1,0,2,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0058,0.0058,1,0,1,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_ENV
0,0,0.0288,0.0288,1,0,1,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.2818,0.2818,1,0,0,0,2,SIM_NO_OP,SIM_READ_ENV
0,0,0.053,0.053,1,1,1,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.0733,0.0733,2,0,2,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.0413,0.0413,4,1,4,0,0,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.035,0.035,4,1,3,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.1336,0.1336,3,0,2,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0066,0.0066,0,0,0,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.012,0.012,1,1,1,1,1,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.0121,0.0121,2,0,2,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
1,1,0.9618,0.6297,4,0,3,0,0,SIM_LIST_PROCESSES,SIM_READ_FILE
0,0,0.0983,0.0983,2,1,2,0,0,SIM_READ_FILE,SIM_READ_ENV
1,1,0.9274,0.9538,3,0,3,0,2,SIM_READ_FILE,SIM_READ_FILE
0,0,0.031,0.031,2,1,2,0,1,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.2267,0.2267,3,0,2,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
1,1,0.9636,0.7406,4,0,3,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.0299,0.0299,2,0,2,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.172,0.172,1,1,1,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0285,0.0285,1,1,1,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.0019,0.0019,0,0,0,0,2,SIM_NO_OP,SIM_NO_OP
0,0,0.0132,0.0132,3,0,3,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
1,0,0.8824,0.7436,0,0,0,0,2,SIM_SCAN_PORT,SIM_READ_ENV
1,1,0.9867,0.8345,1,0,1,0,1,SIM_NO_OP,SIM_READ_FILE
0,0,0.0854,0.0854,1,1,1,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.1133,0.1133,2,0,2,0,0,SIM_READ_FILE,SIM_NO_OP
0,0,0.1049,0.1049,1,0,1,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.1808,0.1808,4,0,3,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
8,1,0.9376,0.7537,1,0,0,0,0,SIM_READ_ENV,SIM_READ_FILE
1,1,0.9892,0.8004,1,0,1,0,0,SIM_READ_FILE,SIM_READ_FILE
0,0,0.0685,0.0685,6,0,4,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
1,0,0.8577,0.5493,2,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.137,0.137,2,0,2,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.2161,0.2161,2,0,2,0,0,SIM_NO_OP,SIM_READ_ENV
0,0,0.0628,0.0628,3,0,2,0,2,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.3967,0.3967,2,0,1,0,0,SIM_SCAN_PORT,SIM_NO_OP
6,1,0.9586,0.9237,0,0,0,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.1404,0.1404,1,0,1,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.0093,0.0093,1,0,1,0,1,SIM_READ_FILE,SIM_NO_OP
0,0,0.0803,0.0803,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
5,0,0.8045,0.8551,4,1,3,0,1,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.1394,0.1394,0,0,0,1,2,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.0337,0.0337,2,1,1,0,1,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.0498,0.0498,2,0,1,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
1,0,0.7045,0.4549,2,0,1,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
1,1,0.9294,0.728,1,0,1,0,0,SIM_SCAN_PORT,SIM_READ_FILE
4,0,0.8478,0.842,0,0,0,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.1391,0.1391,1,0,0,0,0,SIM_READ_FILE,SIM_READ_ENV
0,0,0.0427,0.0427,3,0,3,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.1652,0.1652,4,0,3,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.098,0.098,0,1,0,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.0075,0.0075,2,0,1,0,1,SIM_SCAN_PORT,SIM_NO_OP
1,0,0.8431,0.6756,1,0,1,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.0672,0.0672,2,0,2,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
3,1,0.9185,0.5222,1,1,1,0,0,SIM_READ_FILE,SIM_READ_FILE
8,0,0.701,0.7008,1,0,1,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.0075,0.0075,2,0,2,0,3,SIM_READ_ENV,SIM_READ_ENV
0,0,0.3005,0.3005,2,0,2,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.2733,0.2733,1,0,1,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0548,0.0548,6,1,5,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
2,0,0.8914,0.6459,1,0,1,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
1,1,0.9733,0.5075,2,0,2,0,0,SIM_READ_FILE,SIM_READ_FILE
0,0,0.217,0.217,1,0,1,0,1,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0245,0.0245,3,0,3,0,0,SIM_READ_FILE,SIM_NO_OP
0,0,0.1752,0.1752,1,0,1,1,2,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.0486,0.0486,2,0,2,0,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.0174,0.0174,2,0,2,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0439,0.0439,2,0,1,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0186,0.0186,1,0,1,0,2,SIM_NO_OP,SIM_READ_ENV
3,0,0.8863,0.6938,2,0,0,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.0029,0.0029,1,1,1,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0298,0.0298,2,0,2,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.1836,0.1836,1,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
0,0,0.1503,0.1503,1,0,1,0,1,SIM_READ_ENV,SIM_READ_ENV
5,0,0.4383,0.8457,4,1,3,1,2,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.0064,0.0064,2,1,2,0,1,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.0671,0.0671,1,0,1,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.0408,0.0408,0,0,0,0,0,SIM_READ_ENV,SIM_NO_OP
15,1,0.9662,0.7503,3,0,2,0,1,SIM_NO_OP,SIM_READ_FILE
1,1,0.9581,0.5279,0,1,0,1,1,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0189,0.0189,1,0,0,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.1018,0.1018,2,1,2,1,1,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.0675,0.0675,0,0,0,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0122,0.0122,1,0,1,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0652,0.0652,2,0,2,1,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.0282,0.0282,2,0,2,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0267,0.0267,2,0,2,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.1675,0.1675,2,0,0,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0376,0.0376,3,1,3,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
9,1,0.9428,0.6697,5,0,5,0,0,SIM_LIST_PROCESSES,SIM_READ_FILE
0,0,0.0159,0.0159,2,0,1,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0248,0.0248,5,0,3,0,0,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.025,0.025,1,0,0,0,2,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0212,0.0212,2,1,2,0,0,SIM_NO_OP,SIM_SCAN_PORT
0,0,0.0416,0.0416,4,0,4,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.024,0.024,1,0,1,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.0135,0.0135,1,1,1,0,0,SIM_READ_FILE,SIM_SCAN_PORT
1,1,0.9704,0.9577,3,0,3,0,2,SIM_READ_ENV,SIM_READ_FILE
4,0,0.6546,0.6948,2,0,1,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.024,0.024,1,0,1,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.1623,0.1623,0,1,0,0,1,SIM_READ_FILE,SIM_SCAN_PORT
3,1,0.9106,0.8731,1,0,1,0,1,SIM_READ_ENV,SIM_READ_FILE
4,1,0.901,0.7725,1,0,0,1,0,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0346,0.0346,4,0,3,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0011,0.0011,2,1,1,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.2393,0.2393,2,0,2,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
15,0,0.7244,0.7588,1,0,1,1,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
6,1,0.945,0.8051,0,0,0,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.1718,0.1718,2,1,1,0,1,SIM_READ_FILE,SIM_SCAN_PORT
9,1,0.9743,0.7916,1,0,1,0,0,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.3821,0.3821,2,0,1,1,0,SIM_READ_ENV,SIM_NO_OP
3,0,0.7672,0.7589,6,1,4,0,1,SIM_NO_OP,SIM_SCAN_PORT
0,0,0.0937,0.0937,3,0,1,0,3,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
