filename,extension,filesize_kb,file_path,date_modified,sensitive,keywords,path_dept,path_subdir
statement_20419.pdf,.pdf,1125,C:/Finance/Transactions/,2025-03-12T16:29:38,0,[],Finance,Transactions
info_9084.docx,.docx,732,C:/Finance/Customers/,2025-06-22T17:24:19,0,[],Finance,Customers
credit_report_guideline_1660.xlsx,.xlsx,1099,C:/Finance/Internal/,2023-10-11T21:56:24,1,['credit_report'],Finance,Internal
ssn_schedule_0897.pdf,.pdf,634,C:/Finance/PublicInfo/,2024-01-24T11:51:24,0,['ssn'],Finance,PublicInfo
diagnosis_24595.csv,.csv,251,C:/Healthcare/Patients/,2023-08-01T05:44:27,1,[],Healthcare,Patients
audit_report_2454.xlsx,.xlsx,1282,C:/Finance/Reports/,2025-10-16T06:57:22,1,['audit'],Finance,Reports
transfer_22795.csv,.csv,228,C:/Finance/Transactions/,2025-04-23T10:34:09,0,[],Finance,Transactions
loan_10940.docx,.docx,192,C:/Finance/Loans/,2024-04-12T16:44:42,1,[],Finance,Loans
test_12921.xls,.xls,649,C:/Healthcare/LabResults/,2023-08-19T21:02:10,1,[],Healthcare,LabResults
salary_22309.pdf,.pdf,863,C:/Finance/HR/,2024-08-30T01:28:20,1,[],Finance,HR
policy_20611.pdf,.pdf,1331,C:/Finance/Internal/,2024-09-28T16:28:20,1,[],Finance,Internal
insurance_claim_coverage_7759.docx,.docx,79,C:/Healthcare/Insurance/,2023-03-05T05:30:42,1,['insurance_claim'],Healthcare,Insurance
maintenance_6050.xlsx,.xlsx,715,C:/Healthcare/Maintenance/,2023-08-03T04:27:03,0,[],Healthcare,Maintenance
maintenance_11710.xlsx,.xlsx,74,C:/Healthcare/Maintenance/,2023-05-11T19:00:02,0,[],Healthcare,Maintenance
minutes_16853.pdf,.pdf,1,C:/Healthcare/Meetings/,2023-11-24T10:41:16,0,[],Healthcare,Meetings
log_21867.pdf,.pdf,149,C:/Healthcare/Maintenance/,2025-11-18T07:58:32,0,[],Healthcare,Maintenance
payroll_test_12196.xls,.xls,337,C:/Healthcare/LabResults/,2025-04-24T10:39:22,1,['payroll'],Healthcare,LabResults
customer_customer_3787.csv,.csv,130,C:/Finance/Customers/,2025-08-09T10:42:06,1,['customer'],Finance,Customers
menu_23099.csv,.csv,615,C:/Healthcare/PublicInfo/,2024-01-16T07:21:56,0,[],Healthcare,PublicInfo
roster_23659.csv,.csv,251,C:/Healthcare/StaffSchedules/,2025-01-12T18:12:23,0,[],Healthcare,StaffSchedules
shift_24247.pdf,.pdf,1171,C:/Healthcare/StaffSchedules/,2024-09-10T19:38:21,0,[],Healthcare,StaffSchedules
agenda_22718.pdf,.pdf,712,C:/Healthcare/Meetings/,2025-02-23T20:24:49,0,[],Healthcare,Meetings
statement_12901.xlsx,.xlsx,350,C:/Finance/Transactions/,2025-08-06T00:54:57,0,[],Finance,Transactions
schedule_24341.pdf,.pdf,1495,C:/Finance/PublicInfo/,2024-02-18T18:48:56,0,[],Finance,PublicInfo
workorder_11446.xlsx,.xlsx,289,C:/Healthcare/Maintenance/,2024-06-07T14:39:36,1,[],Healthcare,Maintenance
info_14364.csv,.csv,503,C:/Healthcare/PublicInfo/,2023-07-30T17:14:39,0,[],Healthcare,PublicInfo
medical_guideline_18642.pdf,.pdf,307,C:/Healthcare/Internal/,2025-12-12T17:36:33,1,['medical'],Healthcare,Internal
report_3299.pdf,.pdf,1130,C:/Finance/HR/,2025-09-16T21:19:24,0,[],Finance,HR
schedule_16577.xlsx,.xlsx,232,C:/Healthcare/StaffSchedules/,2025-05-20T20:07:38,1,[],Healthcare,StaffSchedules
shift_16497.pdf,.pdf,1533,C:/Healthcare/StaffSchedules/,2025-08-02T16:19:35,0,[],Healthcare,StaffSchedules
roster_15684.pdf,.pdf,976,C:/Finance/HR/,2025-10-17T11:00:56,0,[],Finance,HR
salary_transfer_24925.xlsx,.xlsx,1209,C:/Finance/Transactions/,2023-07-03T06:46:42,1,['salary'],Finance,Transactions
audit_repayment_6605.docx,.docx,93,C:/Finance/Loans/,2025-11-23T10:22:03,1,['audit'],Finance,Loans
consent_22479.csv,.csv,177,C:/Healthcare/Patients/,2024-05-29T03:14:33,0,[],Healthcare,Patients
info_6983.csv,.csv,170,C:/Finance/PublicInfo/,2025-02-13T14:34:21,0,[],Finance,PublicInfo
tax_info_policy_17367.pdf,.pdf,269,C:/Finance/Compliance/,2025-09-14T07:10:56,1,['tax_info'],Finance,Compliance
audit_consent_16021.docx,.docx,549,C:/Healthcare/Patients/,2025-01-27T04:12:28,1,['audit'],Healthcare,Patients
invoice_18160.csv,.csv,230,C:/Healthcare/Insurance/,2025-11-19T06:30:10,1,[],Healthcare,Insurance
contract_9956.csv,.csv,517,C:/Finance/Customers/,2024-10-02T23:57:01,1,[],Finance,Customers
credit_report_statement_10411.xlsx,.xlsx,445,C:/Finance/Transactions/,2025-03-04T04:44:24,0,['credit_report'],Finance,Transactions
loan_contract_audit_19307.xlsx,.xlsx,1345,C:/Finance/Compliance/,2024-02-07T08:10:20,1,['loan_contract'],Finance,Compliance
bank_statement_summary_17073.pdf,.pdf,800,C:/Finance/Reports/,2024-01-24T20:49:56,0,['bank_statement'],Finance,Reports
workorder_1233.txt,.txt,1,C:/Healthcare/Maintenance/,2023-07-08T21:20:18,0,[],Healthcare,Maintenance
workorder_5677.xlsx,.xlsx,306,C:/Healthcare/Maintenance/,2025-12-24T16:59:15,0,[],Healthcare,Maintenance
parking_6174.txt,.txt,12,C:/Healthcare/PublicInfo/,2023-11-17T11:31:01,0,[],Healthcare,PublicInfo
patient_17956.xlsx,.xlsx,1214,C:/Healthcare/Patients/,2023-07-09T17:44:14,1,[],Healthcare,Patients
log_1778.xlsx,.xlsx,1072,C:/Healthcare/Maintenance/,2025-01-27T18:02:11,0,[],Healthcare,Maintenance
statement_19238.pdf,.pdf,851,C:/Finance/Transactions/,2023-05-05T02:16:47,0,[],Finance,Transactions
procedure_23793.docx,.docx,927,C:/Healthcare/Internal/,2024-04-20T08:35:16,1,[],Healthcare,Internal
analysis_0905.csv,.csv,534,C:/Finance/Reports/,2022-07-20T13:04:06,1,[],Finance,Reports
reimbursement_23894.csv,.csv,39,C:/Healthcare/Insurance/,2024-01-06T22:32:55,1,[],Healthcare,Insurance
salary_info_11335.csv,.csv,552,C:/Finance/Customers/,2023-08-12T08:43:00,1,['salary'],Finance,Customers
workorder_11937.pdf,.pdf,542,C:/Healthcare/Maintenance/,2023-05-02T07:34:39,0,[],Healthcare,Maintenance
balance_0992.pdf,.pdf,1580,C:/Finance/Accounts/,2024-09-04T19:56:15,1,[],Finance,Accounts
repayment_5829.xls,.xls,150,C:/Finance/Loans/,2024-02-10T18:41:55,1,[],Finance,Loans
shift_3229.pdf,.pdf,952,C:/Healthcare/StaffSchedules/,2025-04-16T18:14:47,1,[],Healthcare,StaffSchedules
account_15912.csv,.csv,114,C:/Finance/Accounts/,2023-09-28T15:10:22,1,[],Finance,Accounts
review_8049.pdf,.pdf,971,C:/Finance/Compliance/,2025-03-06T15:05:04,0,[],Finance,Compliance
customer_1618.csv,.csv,204,C:/Finance/Customers/,2023-01-22T11:55:07,0,[],Finance,Customers
passwords_maintenance_0920.txt,.txt,57,C:/Healthcare/Maintenance/,2024-10-18T17:06:31,0,['passwords'],Healthcare,Maintenance
protocol_4890.docx,.docx,1230,C:/Healthcare/Internal/,2024-09-23T08:25:52,1,[],Healthcare,Internal
record_4281.docx,.docx,677,C:/Healthcare/Patients/,2024-11-27T00:49:26,0,[],Healthcare,Patients
roster_12806.xlsx,.xlsx,1046,C:/Finance/HR/,2024-11-26T16:59:32,1,[],Finance,HR
loan_21064.docx,.docx,165,C:/Finance/Loans/,2024-03-30T16:29:17,1,[],Finance,Loans
invoice_18294.csv,.csv,172,C:/Healthcare/Insurance/,2024-01-06T12:57:42,1,[],Healthcare,Insurance
repayment_7240.pdf,.pdf,506,C:/Finance/Loans/,2024-10-10T00:35:22,1,[],Finance,Loans
lab_4531.xlsx,.xlsx,1625,C:/Healthcare/LabResults/,2023-09-14T09:47:20,1,[],Healthcare,LabResults
roster_10711.xlsx,.xlsx,782,C:/Healthcare/StaffSchedules/,2024-02-11T15:52:54,0,[],Healthcare,StaffSchedules
report_1787.docx,.docx,26,C:/Finance/HR/,2025-05-31T05:50:23,1,[],Finance,HR
reimbursement_23197.docx,.docx,353,C:/Healthcare/Insurance/,2024-06-06T08:16:12,1,[],Healthcare,Insurance
patient_procedure_16067.docx,.docx,476,C:/Healthcare/Internal/,2024-03-03T01:28:10,1,['patient'],Healthcare,Internal
analysis_7020.csv,.csv,372,C:/Healthcare/LabResults/,2024-03-27T09:12:25,1,[],Healthcare,LabResults
consent_3686.docx,.docx,322,C:/Healthcare/Patients/,2025-10-12T03:14:58,0,[],Healthcare,Patients
meeting_23552.pdf,.pdf,756,C:/Healthcare/Meetings/,2024-08-09T23:32:32,0,[],Healthcare,Meetings
audit_consent_16308.pdf,.pdf,2047,C:/Healthcare/Patients/,2025-03-31T06:15:36,1,['audit'],Healthcare,Patients
schedule_17268.xlsx,.xlsx,244,C:/Healthcare/StaffSchedules/,2025-04-23T06:47:10,0,[],Healthcare,StaffSchedules
audit_10292.xlsx,.xlsx,450,C:/Finance/Accounts/,2023-08-07T09:53:53,1,[],Finance,Accounts
review_15054.pdf,.pdf,206,C:/Finance/Compliance/,2023-04-22T01:37:38,0,[],Finance,Compliance
credentials_agenda_19526.docx,.docx,566,C:/Healthcare/Meetings/,2025-08-01T15:21:34,0,['credentials'],Healthcare,Meetings
roster_23068.docx,.docx,155,C:/Finance/HR/,2024-09-23T04:44:41,0,[],Finance,HR
notice_19536.txt,.txt,104,C:/Finance/PublicInfo/,2023-08-21T13:35:23,0,[],Finance,PublicInfo
agenda_10849.docx,.docx,319,C:/Healthcare/Meetings/,2024-12-27T17:36:59,0,[],Healthcare,Meetings
analysis_1816.csv,.csv,677,C:/Healthcare/LabResults/,2023-01-25T22:04:19,1,[],Healthcare,LabResults
reimbursement_5311.pdf,.pdf,990,C:/Healthcare/Insurance/,2024-04-28T01:48:57,1,[],Healthcare,Insurance
workorder_2289.txt,.txt,117,C:/Healthcare/Maintenance/,2023-03-05T00:54:31,0,[],Healthcare,Maintenance
menu_14422.csv,.csv,163,C:/Healthcare/PublicInfo/,2023-08-22T17:43:42,0,[],Healthcare,PublicInfo
credit_report_repayment_12948.docx,.docx,695,C:/Finance/Loans/,2023-12-21T18:08:59,1,['credit_report'],Finance,Loans
account_number_payroll_4251.xlsx,.xlsx,1101,C:/Finance/HR/,2022-04-24T11:13:28,1,['account_number'],Finance,HR
loan_24375.pdf,.pdf,1127,C:/Finance/Loans/,2025-12-28T10:39:43,1,[],Finance,Loans
shift_0088.xlsx,.xlsx,814,C:/Healthcare/StaffSchedules/,2024-11-30T20:23:47,0,[],Healthcare,StaffSchedules
procedure_14848.docx,.docx,506,C:/Finance/Internal/,2025-09-08T21:42:41,1,[],Finance,Internal
procedure_19079.xlsx,.xlsx,41,C:/Healthcare/Internal/,2023-10-08T09:15:12,1,[],Healthcare,Internal
audit_info_3200.docx,.docx,490,C:/Finance/Customers/,2023-07-10T07:47:17,0,['audit'],Finance,Customers
procedure_2785.pdf,.pdf,2141,C:/Finance/Internal/,2023-08-20T03:01:46,1,[],Finance,Internal
passwords_policy_6893.xlsx,.xlsx,122,C:/Finance/Compliance/,2024-09-10T04:19:26,0,['passwords'],Finance,Compliance
coverage_19779.docx,.docx,355,C:/Healthcare/Insurance/,2024-03-25T12:00:19,1,[],Healthcare,Insurance
lab_14641.xlsx,.xlsx,518,C:/Healthcare/LabResults/,2023-09-21T01:26:03,1,[],Healthcare,LabResults
analysis_5913.xlsx,.xlsx,743,C:/Healthcare/LabResults/,2024-07-30T19:24:31,1,[],Healthcare,LabResults
notice_3816.pdf,.pdf,285,C:/Healthcare/PublicInfo/,2025-05-07T00:01:16,0,[],Healthcare,PublicInfo
agenda_23757.txt,.txt,51,C:/Healthcare/Meetings/,2024-01-17T07:17:52,0,[],Healthcare,Meetings
announcement_11975.txt,.txt,73,C:/Finance/PublicInfo/,2025-02-12T05:05:43,0,[],Finance,PublicInfo
workorder_20028.pdf,.pdf,1860,C:/Healthcare/Maintenance/,2025-12-22T19:38:31,0,[],Healthcare,Maintenance
test_16322.xls,.xls,2800,C:/Healthcare/LabResults/,2023-06-24T17:53:54,1,[],Healthcare,LabResults
report_8552.xlsx,.xlsx,909,C:/Finance/Reports/,2023-09-27T19:58:29,1,[],Finance,Reports
info_1567.pdf,.pdf,358,C:/Finance/Customers/,2024-11-04T06:07:52,0,[],Finance,Customers
notice_18927.csv,.csv,60,C:/Healthcare/PublicInfo/,2023-06-26T21:59:49,0,[],Healthcare,PublicInfo
guideline_8319.pdf,.pdf,2293,C:/Healthcare/Internal/,2023-03-23T00:39:54,1,[],Healthcare,Internal
policy_3358.xlsx,.xlsx,2385,C:/Finance/Internal/,2025-11-06T14:51:43,1,[],Finance,Internal
prescription_guideline_8553.docx,.docx,149,C:/Healthcare/Internal/,2024-01-28T13:57:42,1,['prescription'],Healthcare,Internal
schedule_24684.csv,.csv,76,C:/Finance/PublicInfo/,2025-03-08T14:04:29,0,[],Finance,PublicInfo
passwords_diagnosis_18711.csv,.csv,165,C:/Healthcare/Patients/,2025-09-05T07:58:53,0,['passwords'],Healthcare,Patients
menu_0640.pdf,.pdf,824,C:/Healthcare/PublicInfo/,2025-08-16T13:38:25,0,[],Healthcare,PublicInfo
guideline_8098.xlsx,.xlsx,29,C:/Healthcare/Internal/,2023-06-05T18:48:58,1,[],Healthcare,Internal
passwords_lab_9497.pdf,.pdf,140,C:/Healthcare/LabResults/,2025-08-01T13:28:22,1,['passwords'],Healthcare,LabResults
schedule_12880.pdf,.pdf,1443,C:/Healthcare/StaffSchedules/,2025-04-22T23:17:45,0,[],Healthcare,StaffSchedules
procedure_1484.xlsx,.xlsx,229,C:/Finance/Internal/,2023-05-05T20:39:21,1,[],Finance,Internal
payroll_23418.docx,.docx,809,C:/Finance/HR/,2024-03-19T14:39:46,0,[],Finance,HR
ledger_5167.csv,.csv,121,C:/Finance/Accounts/,2023-07-05T02:35:10,1,[],Finance,Accounts
log_16157.xlsx,.xlsx,47,C:/Healthcare/Maintenance/,2023-04-30T06:57:43,1,[],Healthcare,Maintenance
payroll_24043.docx,.docx,757,C:/Finance/HR/,2024-11-16T01:29:03,0,[],Finance,HR
agenda_24368.docx,.docx,183,C:/Healthcare/Meetings/,2023-08-11T00:04:52,1,[],Healthcare,Meetings
payroll_results_24153.xls,.xls,2373,C:/Healthcare/LabResults/,2025-10-09T09:32:59,1,['payroll'],Healthcare,LabResults
contract_22142.docx,.docx,750,C:/Finance/Customers/,2023-04-25T02:28:40,1,[],Finance,Customers
contract_24125.xls,.xls,385,C:/Finance/Loans/,2022-10-24T18:50:24,1,[],Finance,Loans
salary_balance_5760.xlsx,.xlsx,1141,C:/Finance/Accounts/,2022-04-24T23:58:25,1,['salary'],Finance,Accounts
customer_schedule_14777.pdf,.pdf,18,C:/Finance/PublicInfo/,2024-05-26T04:35:31,0,['customer'],Finance,PublicInfo
audit_agenda_4002.txt,.txt,95,C:/Healthcare/Meetings/,2024-07-01T15:10:02,1,['audit'],Healthcare,Meetings
notice_12451.txt,.txt,84,C:/Finance/PublicInfo/,2024-01-01T07:43:33,0,[],Finance,PublicInfo
specimen_8741.xlsx,.xlsx,571,C:/Healthcare/LabResults/,2025-02-13T05:43:02,1,[],Healthcare,LabResults
profile_16636.pdf,.pdf,2369,C:/Finance/Customers/,2022-06-28T03:04:48,1,[],Finance,Customers
info_7285.txt,.txt,168,C:/Finance/PublicInfo/,2023-02-07T16:01:49,0,[],Finance,PublicInfo
results_10492.xlsx,.xlsx,245,C:/Healthcare/LabResults/,2023-01-24T01:26:42,1,[],Healthcare,LabResults
specimen_6658.xls,.xls,1942,C:/Healthcare/LabResults/,2025-11-05T14:09:21,1,[],Healthcare,LabResults
info_24134.docx,.docx,336,C:/Finance/Customers/,2025-02-28T19:05:12,0,[],Finance,Customers
guideline_3039.xlsx,.xlsx,954,C:/Finance/Internal/,2022-04-24T01:43:49,1,[],Finance,Internal
review_17368.pdf,.pdf,741,C:/Finance/Compliance/,2025-08-19T22:53:49,0,[],Finance,Compliance
audit_summary_0865.xlsx,.xlsx,186,C:/Finance/Transactions/,2024-12-02T23:42:55,1,['audit'],Finance,Transactions
guideline_8012.xlsx,.xlsx,1265,C:/Healthcare/Internal/,2023-10-09T18:14:17,1,[],Healthcare,Internal
guideline_20626.xlsx,.xlsx,1183,C:/Finance/Compliance/,2024-04-23T17:57:29,0,[],Finance,Compliance
repayment_24110.xls,.xls,454,C:/Finance/Loans/,2023-03-08T23:13:42,1,[],Finance,Loans
schedule_21407.xlsx,.xlsx,1028,C:/Healthcare/StaffSchedules/,2024-11-13T09:35:45,0,[],Healthcare,StaffSchedules
memo_11665.xlsx,.xlsx,1297,C:/Finance/Reports/,2024-12-10T12:37:11,0,[],Finance,Reports
workorder_5457.xlsx,.xlsx,334,C:/Healthcare/Maintenance/,2024-01-13T10:39:10,0,[],Healthcare,Maintenance
maintenance_7748.xlsx,.xlsx,580,C:/Healthcare/Maintenance/,2024-02-05T18:56:42,0,[],Healthcare,Maintenance
notice_14242.csv,.csv,600,C:/Finance/PublicInfo/,2024-06-03T11:18:01,0,[],Finance,PublicInfo
transfer_18577.pdf,.pdf,577,C:/Finance/Transactions/,2022-11-10T15:01:48,0,[],Finance,Transactions
log_18125.pdf,.pdf,1775,C:/Healthcare/Maintenance/,2024-11-18T02:49:16,0,[],Healthcare,Maintenance
parking_7742.pdf,.pdf,215,C:/Healthcare/PublicInfo/,2024-09-02T18:33:27,0,[],Healthcare,PublicInfo
policy_6657.xlsx,.xlsx,1296,C:/Finance/Compliance/,2023-06-28T14:35:22,1,[],Finance,Compliance
procedure_12861.pdf,.pdf,897,C:/Finance/Internal/,2023-09-28T15:04:40,1,[],Finance,Internal
insurance_claim_specimen_2469.xls,.xls,2292,C:/Healthcare/LabResults/,2023-05-22T23:48:34,1,['insurance_claim'],Healthcare,LabResults
consent_19175.csv,.csv,320,C:/Healthcare/Patients/,2025-08-11T13:30:35,0,[],Healthcare,Patients
audit_2979.docx,.docx,487,C:/Finance/Compliance/,2023-01-20T12:06:38,1,[],Finance,Compliance
protocol_9825.docx,.docx,326,C:/Finance/Internal/,2023-03-26T23:13:19,1,[],Finance,Internal
parking_10713.csv,.csv,182,C:/Healthcare/PublicInfo/,2025-09-16T02:54:33,0,[],Healthcare,PublicInfo
balance_1194.xlsx,.xlsx,968,C:/Finance/Accounts/,2022-12-26T17:33:29,1,[],Finance,Accounts
customer_6433.csv,.csv,6,C:/Finance/Customers/,2022-06-27T07:50:34,0,[],Finance,Customers
shift_24012.pdf,.pdf,1269,C:/Healthcare/StaffSchedules/,2025-09-28T07:08:47,1,[],Healthcare,StaffSchedules
roster_3303.xlsx,.xlsx,1868,C:/Healthcare/StaffSchedules/,2024-10-17T01:19:48,1,[],Healthcare,StaffSchedules
tax_info_roster_12115.xlsx,.xlsx,252,C:/Finance/HR/,2024-09-08T18:54:21,0,['tax_info'],Finance,HR
schedule_3886.pdf,.pdf,135,C:/Finance/PublicInfo/,2024-05-11T20:15:28,0,[],Finance,PublicInfo
workorder_13498.xlsx,.xlsx,537,C:/Healthcare/Maintenance/,2023-01-07T10:48:32,0,[],Healthcare,Maintenance
minutes_24280.pdf,.pdf,169,C:/Healthcare/Meetings/,2023-07-18T13:02:44,0,[],Healthcare,Meetings
summary_8935.xlsx,.xlsx,334,C:/Finance/Transactions/,2023-02-24T22:22:45,0,[],Finance,Transactions
procedure_20146.pdf,.pdf,2268,C:/Healthcare/Internal/,2024-09-24T21:31:16,1,[],Healthcare,Internal
meeting_18575.txt,.txt,89,C:/Healthcare/Meetings/,2025-12-29T02:00:41,1,[],Healthcare,Meetings
schedule_18895.pdf,.pdf,257,C:/Healthcare/StaffSchedules/,2024-07-26T21:17:26,0,[],Healthcare,StaffSchedules
consent_coverage_5085.pdf,.pdf,2907,C:/Healthcare/Insurance/,2023-04-15T13:31:07,1,['consent'],Healthcare,Insurance
invoice_5653.csv,.csv,343,C:/Healthcare/Insurance/,2023-08-04T14:10:52,1,[],Healthcare,Insurance
summary_18235.pdf,.pdf,2918,C:/Finance/Reports/,2023-02-10T09:50:35,0,[],Finance,Reports
salary_20345.xlsx,.xlsx,291,C:/Finance/HR/,2023-03-26T08:13:45,1,[],Finance,HR
protocol_0959.docx,.docx,179,C:/Healthcare/Internal/,2023-04-12T12:49:14,1,[],Healthcare,Internal
agreement_2455.docx,.docx,76,C:/Finance/Loans/,2023-11-22T06:06:29,1,[],Finance,Loans
report_21697.xlsx,.xlsx,1042,C:/Finance/HR/,2024-07-26T14:56:05,0,[],Finance,HR
results_19089.xlsx,.xlsx,875,C:/Healthcare/LabResults/,2025-11-16T16:41:11,1,[],Healthcare,LabResults
test_21476.xls,.xls,619,C:/Healthcare/LabResults/,2024-10-09T20:18:28,1,[],Healthcare,LabResults
maintenance_18497.xlsx,.xlsx,204,C:/Healthcare/Maintenance/,2023-12-08T02:53:11,0,[],Healthcare,Maintenance
statement_14599.xlsx,.xlsx,157,C:/Finance/Transactions/,2023-12-11T19:37:14,0,[],Finance,Transactions
roster_10311.docx,.docx,445,C:/Finance/HR/,2023-07-24T11:02:30,0,[],Finance,HR
profile_19981.pdf,.pdf,711,C:/Finance/Customers/,2024-06-02T16:58:00,0,[],Finance,Customers
summary_0795.pdf,.pdf,1152,C:/Finance/Reports/,2022-10-12T15:57:42,0,[],Finance,Reports
coverage_14512.csv,.csv,239,C:/Healthcare/Insurance/,2023-07-06T03:05:51,1,[],Healthcare,Insurance
coverage_6498.pdf,.pdf,1452,C:/Healthcare/Insurance/,2024-06-13T01:26:35,1,[],Healthcare,Insurance
meeting_7047.txt,.txt,136,C:/Healthcare/Meetings/,2024-07-21T06:38:17,1,[],Healthcare,Meetings
announcement_21260.pdf,.pdf,695,C:/Finance/PublicInfo/,2022-04-21T10:46:00,0,[],Finance,PublicInfo
guideline_22845.docx,.docx,27,C:/Finance/Internal/,2022-11-07T03:44:28,1,[],Finance,Internal
protocol_2074.docx,.docx,73,C:/Healthcare/Internal/,2025-02-12T03:38:05,1,[],Healthcare,Internal
menu_5752.csv,.csv,338,C:/Healthcare/PublicInfo/,2023-06-04T00:00:00,0,[],Healthcare,PublicInfo
info_14734.pdf,.pdf,2129,C:/Finance/PublicInfo/,2025-08-05T13:16:33,0,[],Finance,PublicInfo
protocol_21149.pdf,.pdf,264,C:/Healthcare/Internal/,2024-01-18T02:16:01,1,[],Healthcare,Internal
summary_21105.pdf,.pdf,426,C:/Finance/Transactions/,2023-05-18T09:24:04,0,[],Finance,Transactions
schedule_16228.txt,.txt,104,C:/Finance/PublicInfo/,2022-12-09T01:23:25,0,[],Finance,PublicInfo
shift_23536.xlsx,.xlsx,1305,C:/Healthcare/StaffSchedules/,2025-06-17T08:03:43,1,[],Healthcare,StaffSchedules
prescription_policy_5952.pdf,.pdf,2025,C:/Healthcare/Insurance/,2023-07-13T13:45:27,1,['prescription'],Healthcare,Insurance
policy_3476.xlsx,.xlsx,248,C:/Finance/Compliance/,2025-08-02T05:32:52,1,[],Finance,Compliance
salary_12463.xlsx,.xlsx,849,C:/Finance/HR/,2024-11-14T06:18:05,1,[],Finance,HR
report_24976.pdf,.pdf,532,C:/Finance/HR/,2024-06-01T00:01:39,0,[],Finance,HR
consent_minutes_12861.txt,.txt,27,C:/Healthcare/Meetings/,2023-03-01T20:51:16,0,['consent'],Healthcare,Meetings
analysis_3350.csv,.csv,497,C:/Healthcare/LabResults/,2025-08-18T11:16:06,1,[],Healthcare,LabResults
notice_23906.txt,.txt,97,C:/Healthcare/PublicInfo/,2024-08-14T15:44:04,0,[],Healthcare,PublicInfo
pin_salary_17673.xlsx,.xlsx,2125,C:/Finance/HR/,2023-05-30T00:38:58,1,['pin'],Finance,HR
notice_18146.txt,.txt,65,C:/Healthcare/PublicInfo/,2024-01-23T18:23:48,0,[],Healthcare,PublicInfo
summary_9652.csv,.csv,34,C:/Finance/Reports/,2024-09-28T22:49:55,0,[],Finance,Reports
specimen_12530.csv,.csv,194,C:/Healthcare/LabResults/,2025-10-17T20:44:42,1,[],Healthcare,LabResults
salary_5029.docx,.docx,49,C:/Finance/HR/,2024-09-24T02:18:05,1,[],Finance,HR
log_24310.txt,.txt,37,C:/Healthcare/Maintenance/,2025-08-25T14:39:40,0,[],Healthcare,Maintenance
audit_repayment_8394.xls,.xls,590,C:/Finance/Loans/,2024-02-17T01:27:28,1,['audit'],Finance,Loans
transaction_3012.csv,.csv,324,C:/Finance/Transactions/,2025-12-30T00:20:20,0,[],Finance,Transactions
credit_report_summary_0412.csv,.csv,285,C:/Finance/Transactions/,2025-07-19T17:48:16,1,['credit_report'],Finance,Transactions
memo_1760.pdf,.pdf,360,C:/Finance/Reports/,2024-12-05T16:32:18,0,[],Finance,Reports
diagnosis_16742.docx,.docx,319,C:/Healthcare/Patients/,2024-08-26T13:43:32,0,[],Healthcare,Patients
guideline_16297.pdf,.pdf,302,C:/Finance/Internal/,2024-12-16T03:29:01,1,[],Finance,Internal
tax_info_guideline_21603.pdf,.pdf,2362,C:/Finance/Compliance/,2025-07-08T15:08:45,1,['tax_info'],Finance,Compliance
audit_audit_20215.pdf,.pdf,661,C:/Finance/Compliance/,2023-05-17T20:28:09,1,['audit'],Finance,Compliance
procedure_10663.docx,.docx,125,C:/Healthcare/Internal/,2025-02-08T23:21:01,1,[],Healthcare,Internal
policy_7538.xlsx,.xlsx,2006,C:/Finance/Compliance/,2023-07-16T04:27:38,0,[],Finance,Compliance
visit_18717.pdf,.pdf,996,C:/Healthcare/Patients/,2023-09-09T16:16:23,1,[],Healthcare,Patients
summary_3270.csv,.csv,514,C:/Finance/Transactions/,2024-08-23T20:58:54,0,[],Finance,Transactions
notice_12634.pdf,.pdf,725,C:/Finance/PublicInfo/,2025-10-02T02:49:41,0,[],Finance,PublicInfo
salary_17205.docx,.docx,716,C:/Finance/HR/,2022-07-25T11:03:53,1,[],Finance,HR
balance_24583.xlsx,.xlsx,414,C:/Finance/Accounts/,2023-01-06T19:25:50,1,[],Finance,Accounts
contract_7882.docx,.docx,902,C:/Finance/Loans/,2022-05-23T17:07:51,1,[],Finance,Loans
log_8704.xlsx,.xlsx,1245,C:/Healthcare/Maintenance/,2024-12-20T01:58:01,1,[],Healthcare,Maintenance
analysis_22394.pdf,.pdf,854,C:/Finance/Reports/,2023-07-30T16:20:38,0,[],Finance,Reports
specimen_18416.pdf,.pdf,2408,C:/Healthcare/LabResults/,2024-01-15T23:31:52,1,[],Healthcare,LabResults
protocol_9991.docx,.docx,204,C:/Finance/Internal/,2022-03-02T09:07:13,1,[],Finance,Internal
protocol_24766.docx,.docx,284,C:/Finance/Internal/,2023-03-07T12:23:10,1,[],Finance,Internal
results_8530.pdf,.pdf,1399,C:/Healthcare/LabResults/,2023-02-15T01:38:15,1,[],Healthcare,LabResults
summary_10109.xlsx,.xlsx,975,C:/Finance/Transactions/,2023-09-06T20:11:09,1,[],Finance,Transactions
contract_5182.xls,.xls,1583,C:/Finance/Loans/,2023-03-12T13:37:40,1,[],Finance,Loans
transfer_13664.csv,.csv,594,C:/Finance/Transactions/,2025-12-12T22:22:56,1,[],Finance,Transactions
review_19080.xlsx,.xlsx,856,C:/Finance/Compliance/,2025-08-31T09:03:04,0,[],Finance,Compliance
credentials_claim_5920.pdf,.pdf,1985,C:/Healthcare/Insurance/,2023-08-10T04:38:54,1,['credentials'],Healthcare,Insurance
roster_0785.pdf,.pdf,1152,C:/Finance/HR/,2023-11-22T01:44:07,0,[],Finance,HR
